,city,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long
1518,"auburn, AL",4500,2006.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,convertible,black,32.6212,-85.184
1519,"auburn, AL",92500,2011.0,ferrari,excellent,8 cylinders,gas,36200.0,clean,automatic,rwd,full-size,convertible,black,32.5475,-85.4682
1520,"auburn, AL",6500,2008.0,ford,excellent,6 cylinders,gas,181089.0,clean,automatic,rwd,full-size,convertible,blue,33.0243,-85.0739
1521,"auburn, AL",8999,1995.0,ford,good,8 cylinders,gas,99454.2400903161,clean,manual,rwd,full-size,SUV,green,32.5475,-85.4682
1522,"augusta, GA",12000,2010.0,audi,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,SUV,black,33.5412,-82.1398
1523,"augusta, GA",15999,2004.0,dodge,good,8 cylinders,gas,86702.0,clean,automatic,4wd,full-size,SUV,grey,33.408771,-82.027985
1524,"augusta, GA",19000,2014.0,dodge,good,6 cylinders,gas,36769.0,clean,other,rwd,full-size,coupe,silver,33.45,-81.99
1525,"augusta, GA",14000,2016.0,hyundai,good,8 cylinders,gas,22108.0,clean,automatic,fwd,full-size,sedan,silver,33.45,-81.99
1526,"augusta, GA",19400,2016.0,kia,good,8 cylinders,gas,60524.0,clean,automatic,fwd,full-size,sedan,black,33.45,-81.99
1527,"augusta, GA",28300,2016.0,chevrolet,good,8 cylinders,gas,34308.0,clean,other,rwd,full-size,coupe,silver,33.45,-81.99
1528,"augusta, GA",17800,2016.0,toyota,good,8 cylinders,gas,50731.0,clean,other,fwd,full-size,other,silver,33.45,-81.99
1529,"augusta, GA",18000,2018.0,jeep,good,8 cylinders,gas,7449.0,clean,other,4wd,full-size,other,blue,33.45,-81.99
1530,"augusta, GA",30800,2016.0,chevrolet,good,8 cylinders,gas,62951.0,clean,automatic,4wd,full-size,pickup,red,33.45,-81.99
1531,"augusta, GA",33300,2019.0,ram,good,6 cylinders,gas,2728.0,clean,other,fwd,full-size,pickup,white,33.45,-81.99
1532,"augusta, GA",122,2014.0,nissan,good,6 cylinders,other,91056.0,clean,manual,fwd,full-size,hatchback,black,33.509807,-82.106238
1533,"augusta, GA",103,2004.0,toyota,good,6 cylinders,other,165418.0,clean,automatic,fwd,full-size,sedan,white,33.509807,-82.106238
1534,"augusta, GA",14000,2006.0,ford,excellent,8 cylinders,diesel,99454.2400903161,clean,automatic,4wd,full-size,truck,blue,33.7773,-82.4435
1535,"augusta, GA",0,2003.0,ford,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,blue,33.514249,-82.082575
1536,"augusta, GA",0,2003.0,ford,excellent,8 cylinders,gas,200000.0,clean,automatic,4wd,full-size,truck,white,33.514249,-82.082575
1537,"augusta, GA",0,2004.0,ford,excellent,4 cylinders,diesel,200000.0,clean,automatic,rwd,full-size,truck,white,33.516102000000004,-82.07845
1538,"augusta, GA",5000,2007.0,toyota,excellent,4 cylinders,gas,182100.0,clean,automatic,fwd,mid-size,sedan,white,33.5251,-81.9394
1539,"augusta, GA",3200,2007.0,honda,good,8 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,SUV,white,33.4717,-82.0834
1540,"augusta, GA",0,2015.0,dodge,good,8 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,SUV,white,39.06169693790715,-92.23644578786583
1541,"augusta, GA",12900,2015.0,toyota,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,SUV,white,33.028,-80.1739
1542,"augusta, GA",16900,2015.0,dodge,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,SUV,white,33.457549,-82.195821
1543,"augusta, GA",6300,2001.0,chevrolet,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,SUV,white,33.457549,-82.195821
1544,"augusta, GA",4999,2011.0,ford,excellent,8 cylinders,other,120395.0,clean,automatic,fwd,mid-size,SUV,white,36.2921,-95.3129
1545,"augusta, GA",3400,2006.0,ford,good,6 cylinders,gas,256000.0,clean,automatic,fwd,mid-size,SUV,white,33.553000000000004,-81.7194
1546,"augusta, GA",4950,2007.0,mercedes-benz,good,6 cylinders,gas,130337.0,clean,automatic,rwd,full-size,sedan,silver,33.463218,-81.968462
1547,"augusta, GA",26500,2019.0,ford,excellent,6 cylinders,gas,21054.0,clean,automatic,fwd,full-size,SUV,silver,34.2134,-83.448
1548,"augusta, GA",15500,2011.0,jeep,like new,6 cylinders,gas,44700.0,clean,manual,4wd,full-size,SUV,black,33.232772,-82.594957
1549,"augusta, GA",1000,2013.0,volkswagen,excellent,4 cylinders,diesel,74000.0,clean,automatic,4wd,full-size,SUV,black,33.525638,-82.04266199999999
1550,"augusta, GA",1000,2014.0,dodge,excellent,6 cylinders,gas,101000.0,clean,automatic,4wd,full-size,SUV,white,33.525638,-82.04266199999999
1551,"augusta, GA",1000,2017.0,honda,like new,6 cylinders,gas,47000.0,clean,automatic,4wd,full-size,SUV,grey,33.525638,-82.04266199999999
1552,"augusta, GA",1000,2015.0,ford,excellent,6 cylinders,diesel,70000.0,clean,automatic,4wd,full-size,SUV,white,33.525638,-82.04266199999999
1553,"augusta, GA",1000,2014.0,dodge,good,6 cylinders,gas,97000.0,clean,automatic,rwd,full-size,SUV,silver,33.525638,-82.04266199999999
1554,"augusta, GA",7900,2008.0,gmc,good,6 cylinders,gas,170000.0,clean,automatic,rwd,full-size,SUV,black,33.525638,-82.04266199999999
1555,"augusta, GA",1000,2014.0,ford,excellent,6 cylinders,gas,109000.0,clean,automatic,rwd,full-size,SUV,white,33.525638,-82.04266199999999
1556,"augusta, GA",500,2015.0,nissan,excellent,6 cylinders,gas,31000.0,clean,automatic,rwd,full-size,SUV,silver,33.525638,-82.04266199999999
1557,"augusta, GA",1000,2014.0,chevrolet,excellent,6 cylinders,diesel,52000.0,clean,automatic,rwd,full-size,SUV,white,33.525638,-82.04266199999999
1558,"augusta, GA",1000,2013.0,cadillac,excellent,6 cylinders,gas,61000.0,clean,automatic,rwd,full-size,SUV,black,33.525638,-82.04266199999999
1559,"augusta, GA",1000,2015.0,dodge,excellent,6 cylinders,gas,57000.0,clean,automatic,rwd,full-size,SUV,black,33.525638,-82.04266199999999
1560,"augusta, GA",1000,2014.0,dodge,excellent,4 cylinders,gas,37000.0,clean,automatic,rwd,full-size,SUV,white,33.525638,-82.04266199999999
1561,"augusta, GA",1000,2016.0,ford,like new,4 cylinders,gas,45000.0,clean,automatic,rwd,full-size,SUV,red,33.525638,-82.04266199999999
1562,"augusta, GA",17744,2014.0,mini,good,4 cylinders,gas,50000.0,clean,manual,rwd,full-size,SUV,black,33.408771,-82.027985
1563,"augusta, GA",1800,2002.0,infiniti,good,4 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,coupe,brown,33.5229,-82.0852
1564,"augusta, GA",29400,2016.0,dodge,good,8 cylinders,gas,15183.0,clean,other,rwd,full-size,coupe,black,33.45,-81.99
1565,"augusta, GA",19200,2010.0,chevrolet,good,8 cylinders,gas,90723.0,clean,other,rwd,full-size,coupe,yellow,33.45,-81.99
1566,"augusta, GA",28600,2018.0,gmc,good,8 cylinders,gas,77725.0,clean,other,4wd,full-size,pickup,white,33.45,-81.99
1567,"augusta, GA",26200,2017.0,ford,good,6 cylinders,gas,16386.0,clean,automatic,fwd,full-size,pickup,blue,33.45,-81.99
1568,"augusta, GA",0,2018.0,mercedes-benz,good,8 cylinders,other,26850.0,clean,automatic,fwd,full-size,hatchback,white,33.509807,-82.106238
1569,"augusta, GA",0,2014.0,mazda,good,8 cylinders,other,67106.0,clean,automatic,fwd,full-size,other,white,33.509807,-82.106238
1570,"augusta, GA",0,2005.0,chevrolet,excellent,8 cylinders,gas,200000.0,clean,automatic,4wd,full-size,truck,silver,33.514249,-82.082575
1571,"augusta, GA",0,2015.0,chevrolet,like new,8 cylinders,gas,26345.0,clean,automatic,4wd,full-size,truck,white,33.514249,-82.082575
1572,"augusta, GA",110000,2002.0,chevrolet,fair,6 cylinders,diesel,99454.2400903161,clean,manual,rwd,full-size,SUV,grey,34.461999999999996,-84.4759
1573,"augusta, GA",900,2004.0,chevrolet,fair,6 cylinders,gas,220035.0,clean,automatic,rwd,full-size,SUV,grey,33.417913,-82.081681
1574,"augusta, GA",1990,2003.0,saturn,fair,4 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,sedan,white,33.417913,-82.081681
1575,"augusta, GA",1850,2005.0,ford,fair,8 cylinders,gas,349819.0,clean,automatic,rwd,full-size,SUV,white,33.526343,-82.04373100000001
1576,"augusta, GA",1500,1998.0,chevrolet,good,4 cylinders,gas,179000.0,clean,automatic,4wd,mid-size,pickup,custom,33.6271,-82.2856
1577,"augusta, GA",5500,1987.0,toyota,good,4 cylinders,gas,99454.2400903161,clean,manual,4wd,mid-size,pickup,custom,20.49372,-82.287598
1578,"augusta, GA",2990,2009.0,volkswagen,good,4 cylinders,diesel,192152.0,clean,manual,fwd,mid-size,sedan,silver,33.417913,-82.081681
1579,"augusta, GA",2500,2007.0,mitsubishi,good,4 cylinders,gas,202000.0,clean,automatic,fwd,full-size,sedan,silver,33.5229,-82.0852
1580,"augusta, GA",2500,2010.0,ford,good,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,sedan,black,33.3589,-82.0099
1581,"augusta, GA",14900,2012.0,chevrolet,excellent,4 cylinders,gas,79221.0,clean,automatic,rwd,mid-size,pickup,black,33.5229,-82.0852
1582,"augusta, GA",2200,2002.0,toyota,good,4 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,SUV,blue,33.4717,-82.0834
1583,"augusta, GA",15348,2016.0,kia,good,4 cylinders,gas,67085.0,clean,automatic,rwd,full-size,SUV,blue,33.408771,-82.027985
1584,"augusta, GA",17900,2011.0,bmw,good,8 cylinders,gas,53284.0,clean,automatic,rwd,full-size,other,black,33.45,-81.99
1585,"augusta, GA",22000,1964.0,chevrolet,good,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,sedan,red,33.3433,-82.0887
1586,"augusta, GA",16900,2017.0,nissan,good,8 cylinders,gas,48102.0,clean,automatic,fwd,full-size,sedan,silver,33.45,-81.99
1587,"augusta, GA",13400,2017.0,hyundai,good,8 cylinders,gas,43626.0,clean,automatic,fwd,full-size,sedan,white,33.45,-81.99
1588,"augusta, GA",29800,2018.0,nissan,good,8 cylinders,gas,4906.0,clean,other,4wd,full-size,pickup,black,33.45,-81.99
1589,"augusta, GA",32500,2016.0,ram,good,8 cylinders,other,24293.0,clean,other,4wd,full-size,pickup,silver,33.45,-81.99
1590,"augusta, GA",15700,2015.0,volkswagen,good,6 cylinders,gas,67297.0,clean,automatic,fwd,full-size,other,black,33.45,-81.99
1591,"augusta, GA",21200,2014.0,chevrolet,good,6 cylinders,gas,63742.0,clean,other,rwd,full-size,coupe,black,33.45,-81.99
1592,"augusta, GA",19800,2018.0,kia,good,6 cylinders,gas,15734.0,clean,automatic,fwd,full-size,other,red,33.45,-81.99
1593,"augusta, GA",88,2011.0,ford,good,6 cylinders,other,110915.0,clean,automatic,fwd,full-size,hatchback,red,33.509807,-82.106238
1594,"augusta, GA",111,2008.0,chrysler,good,6 cylinders,other,59185.0,clean,automatic,rwd,full-size,sedan,black,33.509807,-82.106238
1595,"augusta, GA",0,2004.0,ford,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,truck,red,33.516102000000004,-82.07845
1596,"augusta, GA",0,2009.0,jeep,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,offroad,silver,33.515852,-82.079051
1597,"augusta, GA",0,2005.0,lincoln,excellent,8 cylinders,gas,150938.0,clean,automatic,rwd,full-size,sedan,black,33.514249,-82.082575
1598,"augusta, GA",2000,2008.0,hyundai,good,4 cylinders,gas,142000.0,clean,automatic,rwd,mid-size,truck,red,33.565312,-81.71905500000001
1599,"augusta, GA",6550,2014.0,chevrolet,like new,other,gas,99454.2400903161,clean,automatic,rwd,mid-size,truck,white,33.523096,-82.091418
1600,"augusta, GA",0,2010.0,gmc,like new,other,gas,144493.0,clean,automatic,rwd,mid-size,truck,white,33.514249,-82.082575
1601,"augusta, GA",16999,2004.0,toyota,excellent,other,other,2557.0,clean,other,fwd,mid-size,sedan,white,33.2104,-82.381
1602,"augusta, GA",7799,2009.0,toyota,excellent,4 cylinders,gas,188057.0,clean,automatic,fwd,mid-size,sedan,white,33.2104,-82.381
1603,"augusta, GA",25999,2016.0,toyota,excellent,6 cylinders,gas,77202.0,clean,automatic,fwd,mid-size,sedan,blue,33.2104,-82.381
1604,"augusta, GA",8900,2015.0,hyundai,like new,6 cylinders,gas,74000.0,clean,automatic,fwd,mid-size,sedan,black,33.5412,-82.1398
1605,"augusta, GA",500,2004.0,ram,fair,6 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,sedan,silver,33.52194,-81.748701
1606,"augusta, GA",32000,2008.0,ram,good,6 cylinders,diesel,277000.0,clean,automatic,rwd,full-size,sedan,black,33.215764,-82.470359
1607,"augusta, GA",3500,1985.0,ram,excellent,4 cylinders,gas,182412.0,salvage,manual,fwd,full-size,sedan,black,33.553000000000004,-81.7194
1608,"augusta, GA",15929,2017.0,nissan,excellent,4 cylinders,gas,32193.0,clean,automatic,fwd,full-size,sedan,black,33.408771,-82.027985
1609,"augusta, GA",15999,2018.0,toyota,excellent,4 cylinders,gas,9265.0,clean,automatic,fwd,full-size,other,white,33.2104,-82.381
1610,"augusta, GA",8999,2014.0,toyota,excellent,4 cylinders,gas,123737.0,clean,automatic,fwd,full-size,other,white,33.2104,-82.381
1611,"augusta, GA",4999,2000.0,toyota,excellent,6 cylinders,gas,166521.0,clean,other,fwd,full-size,other,white,33.2104,-82.381
1612,"augusta, GA",8200,2001.0,toyota,excellent,3 cylinders,gas,99454.2400903161,clean,automatic,fwd,full-size,other,blue,33.566973,-81.936378
1613,"augusta, GA",4999,2013.0,ram,excellent,3 cylinders,gas,54357.0,clean,automatic,fwd,full-size,other,blue,33.2104,-82.381
1614,"augusta, GA",18999,2013.0,ram,excellent,8 cylinders,gas,34794.0,clean,automatic,fwd,full-size,other,blue,33.2104,-82.381
1615,"augusta, GA",14999,2011.0,nissan,excellent,8 cylinders,other,106304.0,clean,automatic,fwd,full-size,other,grey,33.2104,-82.381
1616,"augusta, GA",7999,2012.0,nissan,excellent,6 cylinders,gas,124471.0,clean,automatic,fwd,full-size,other,grey,33.2104,-82.381
1617,"augusta, GA",4999,2005.0,nissan,excellent,8 cylinders,gas,181400.0,clean,automatic,fwd,full-size,other,grey,33.2104,-82.381
1618,"augusta, GA",18999,2015.0,mercedes-benz,excellent,4 cylinders,gas,44455.0,clean,automatic,fwd,full-size,other,black,33.2104,-82.381
1619,"augusta, GA",10999,2016.0,kia,excellent,4 cylinders,gas,44255.0,clean,manual,fwd,full-size,other,white,33.2104,-82.381
1620,"augusta, GA",11999,2014.0,jeep,excellent,4 cylinders,gas,18290.0,clean,automatic,fwd,full-size,other,white,33.2104,-82.381
1621,"augusta, GA",15700,2016.0,mazda,good,6 cylinders,gas,54708.0,clean,automatic,fwd,full-size,other,white,33.45,-81.99
1622,"augusta, GA",19100,2018.0,dodge,good,6 cylinders,other,45769.0,clean,other,fwd,full-size,mini-van,black,33.45,-81.99
1623,"augusta, GA",7500,1998.0,ford,like new,8 cylinders,gas,160000.0,clean,automatic,rwd,full-size,truck,red,33.5412,-82.1398
1624,"augusta, GA",0,2006.0,chevrolet,excellent,8 cylinders,gas,185996.0,clean,automatic,4wd,full-size,truck,silver,33.514249,-82.082575
1625,"augusta, GA",0,2011.0,toyota,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,black,33.515923,-82.078965
1626,"augusta, GA",0,2005.0,lincoln,excellent,6 cylinders,gas,138609.0,clean,automatic,rwd,full-size,sedan,blue,33.514249,-82.082575
1627,"augusta, GA",0,2015.0,dodge,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,pickup,white,39.06169693790715,-92.23644578786583
1628,"augusta, GA",35000,1966.0,lincoln,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,pickup,white,33.2104,-82.381
1629,"augusta, GA",0,2011.0,hyundai,excellent,6 cylinders,diesel,109265.0,clean,automatic,4wd,full-size,pickup,white,36.114588,-80.063665
1630,"augusta, GA",3999,2007.0,hyundai,excellent,6 cylinders,gas,173851.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1631,"augusta, GA",19499,2015.0,honda,excellent,6 cylinders,gas,40513.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1632,"augusta, GA",13999,2011.0,honda,excellent,4 cylinders,gas,81182.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1633,"augusta, GA",14999,2016.0,honda,excellent,4 cylinders,gas,18413.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1634,"augusta, GA",13799,2016.0,honda,excellent,4 cylinders,gas,97199.0,clean,automatic,4wd,full-size,truck,black,33.2104,-82.381
1635,"augusta, GA",7599,2012.0,honda,excellent,4 cylinders,gas,184878.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1636,"augusta, GA",7999,2010.0,honda,excellent,4 cylinders,gas,177312.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1637,"augusta, GA",7999,2010.0,honda,excellent,4 cylinders,gas,158070.0,clean,automatic,4wd,full-size,truck,white,33.2104,-82.381
1638,"augusta, GA",2100,1996.0,ford,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,white,33.4737,-82.0131
1639,"augusta, GA",4599,2007.0,honda,excellent,4 cylinders,gas,204674.0,clean,automatic,4wd,full-size,truck,grey,33.2104,-82.381
1640,"augusta, GA",3200,2006.0,lincoln,excellent,8 cylinders,gas,128000.0,clean,automatic,4wd,full-size,truck,grey,33.4737,-82.0131
1641,"augusta, GA",4599,2006.0,honda,excellent,6 cylinders,gas,201949.0,clean,automatic,4wd,full-size,truck,black,33.2104,-82.381
1642,"augusta, GA",4599,2004.0,honda,excellent,4 cylinders,gas,220731.0,clean,automatic,4wd,full-size,truck,silver,33.2104,-82.381
1643,"augusta, GA",4799,2003.0,honda,excellent,6 cylinders,gas,172174.0,clean,automatic,4wd,full-size,truck,blue,33.2104,-82.381
1644,"augusta, GA",15999,2009.0,gmc,excellent,8 cylinders,other,121896.0,clean,automatic,4wd,full-size,truck,silver,33.2104,-82.381
1645,"augusta, GA",11999,2006.0,gmc,excellent,8 cylinders,other,134856.0,clean,automatic,4wd,full-size,truck,silver,33.2104,-82.381
1646,"augusta, GA",12999,2013.0,gmc,excellent,8 cylinders,other,171789.0,clean,automatic,4wd,full-size,truck,white,33.2104,-82.381
1647,"augusta, GA",14999,2012.0,gmc,excellent,8 cylinders,other,124740.0,clean,automatic,4wd,full-size,truck,white,33.2104,-82.381
1648,"augusta, GA",4800,2001.0,ford,good,10 cylinders,gas,450000.0,clean,automatic,4wd,full-size,truck,white,33.4504,-82.1982
1649,"augusta, GA",5999,2004.0,gmc,excellent,8 cylinders,gas,193660.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1650,"augusta, GA",4599,2012.0,ford,excellent,4 cylinders,gas,191775.0,clean,other,4wd,mid-size,mini-van,grey,33.2104,-82.381
1651,"augusta, GA",5599,2010.0,ford,excellent,6 cylinders,gas,157617.0,clean,automatic,4wd,mid-size,mini-van,black,33.2104,-82.381
1652,"augusta, GA",26999,2012.0,ford,excellent,8 cylinders,diesel,131438.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1653,"augusta, GA",12999,2013.0,ford,excellent,8 cylinders,other,205190.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1654,"augusta, GA",15999,2012.0,ford,excellent,8 cylinders,other,139919.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1655,"augusta, GA",15999,2013.0,ford,excellent,8 cylinders,other,124127.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1656,"augusta, GA",15999,2013.0,ford,excellent,8 cylinders,other,174975.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1657,"augusta, GA",12999,2013.0,ford,excellent,8 cylinders,other,166754.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1658,"augusta, GA",20999,2012.0,ford,excellent,8 cylinders,other,13387.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1659,"augusta, GA",24999,2011.0,ford,excellent,8 cylinders,other,106304.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1660,"augusta, GA",12999,2011.0,ford,excellent,8 cylinders,other,189200.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1661,"augusta, GA",21999,2011.0,ford,excellent,8 cylinders,other,129337.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1662,"augusta, GA",19999,2016.0,ford,excellent,6 cylinders,gas,41485.0,clean,automatic,4wd,mid-size,mini-van,white,33.2104,-82.381
1663,"augusta, GA",16999,2015.0,ford,excellent,6 cylinders,gas,144185.0,clean,automatic,4wd,mid-size,mini-van,silver,33.2104,-82.381
1664,"augusta, GA",16599,2014.0,ford,excellent,8 cylinders,other,137063.0,clean,automatic,4wd,mid-size,mini-van,blue,33.2104,-82.381
1665,"augusta, GA",19999,2013.0,chevrolet,excellent,8 cylinders,other,134126.0,clean,automatic,4wd,mid-size,mini-van,black,33.2104,-82.381
1666,"augusta, GA",18999,2012.0,dodge,excellent,6 cylinders,other,85025.0,clean,automatic,4wd,mid-size,mini-van,silver,33.2104,-82.381
1667,"augusta, GA",5700,2005.0,ford,excellent,6 cylinders,gas,69711.0,clean,automatic,4wd,mid-size,mini-van,white,33.3433,-82.0887
1668,"augusta, GA",26900,2018.0,dodge,excellent,6 cylinders,gas,25170.0,clean,automatic,rwd,full-size,pickup,black,34.2134,-83.448
1669,"augusta, GA",17604,2018.0,dodge,fair,8 cylinders,gas,4450.0,clean,automatic,fwd,mid-size,SUV,black,33.408771,-82.027985
1670,"augusta, GA",40500,2015.0,chevrolet,fair,8 cylinders,gas,20495.0,clean,automatic,rwd,mid-size,coupe,grey,33.5229,-82.0852
1671,"augusta, GA",2950,2007.0,ford,good,6 cylinders,gas,118645.0,clean,automatic,fwd,mid-size,sedan,white,33.6993,-81.6465
1672,"augusta, GA",22200,2014.0,chevrolet,good,6 cylinders,gas,19319.0,clean,automatic,rwd,full-size,other,black,33.45,-81.99
1673,"augusta, GA",5900,2005.0,chevrolet,good,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,sedan,red,33.028,-80.1739
1674,"augusta, GA",2800,2011.0,ford,good,8 cylinders,gas,116972.0,clean,automatic,rwd,full-size,sedan,red,33.6993,-81.6465
1675,"augusta, GA",16000,2017.0,chevrolet,good,6 cylinders,gas,67107.0,clean,automatic,rwd,full-size,other,blue,33.45,-81.99
1676,"augusta, GA",22700,2016.0,ford,good,6 cylinders,gas,23247.0,clean,other,rwd,full-size,pickup,red,33.45,-81.99
1677,"augusta, GA",28900,2016.0,ford,good,8 cylinders,gas,779.0,clean,automatic,rwd,full-size,coupe,red,33.45,-81.99
1678,"augusta, GA",19200,2017.0,ram,good,6 cylinders,gas,13028.0,clean,other,fwd,full-size,wagon,white,33.45,-81.99
1679,"augusta, GA",29600,2018.0,ford,good,6 cylinders,gas,8395.0,clean,automatic,rwd,full-size,pickup,blue,33.45,-81.99
1680,"augusta, GA",19300,2015.0,bmw,good,8 cylinders,gas,62997.0,clean,automatic,rwd,full-size,sedan,black,33.45,-81.99
1681,"augusta, GA",22700,2016.0,mercedes-benz,good,8 cylinders,gas,29869.0,clean,automatic,fwd,full-size,coupe,white,33.45,-81.99
1682,"augusta, GA",107,2015.0,ford,good,8 cylinders,other,70361.0,clean,manual,fwd,full-size,sedan,black,33.509807,-82.106238
1683,"augusta, GA",162,2014.0,honda,good,8 cylinders,other,140395.0,clean,automatic,fwd,full-size,sedan,black,33.509807,-82.106238
1684,"augusta, GA",0,2013.0,mercedes-benz,excellent,8 cylinders,gas,13720.0,clean,automatic,rwd,full-size,hatchback,yellow,33.516102000000004,-82.07845
1685,"augusta, GA",0,2003.0,chevrolet,excellent,8 cylinders,gas,200000.0,clean,automatic,rwd,full-size,truck,white,33.514249,-82.082575
1686,"augusta, GA",0,2007.0,lincoln,excellent,8 cylinders,gas,151138.0,clean,automatic,rwd,full-size,sedan,black,33.514249,-82.082575
1687,"augusta, GA",0,2005.0,chevrolet,excellent,8 cylinders,gas,200000.0,clean,automatic,4wd,full-size,truck,silver,33.514249,-82.082575
1688,"augusta, GA",1200,1989.0,ford,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,truck,black,33.1013,-81.9908
1689,"bakersfield, CA",19300,2016.0,jeep,good,6 cylinders,gas,23629.0,clean,other,4wd,mid-size,other,black,35.33,-119.02
1690,"bakersfield, CA",0,2017.0,toyota,good,6 cylinders,gas,65862.0,clean,automatic,rwd,mid-size,truck,black,34.418903,-118.555889
1691,"bakersfield, CA",2195,1998.0,honda,good,6 cylinders,gas,236000.0,clean,automatic,rwd,mid-size,other,black,35.1322,-118.449
1692,"bakersfield, CA",17100,2016.0,jeep,good,6 cylinders,gas,37074.0,clean,other,rwd,mid-size,other,black,35.33,-119.02
1693,"bakersfield, CA",3000,2006.0,chrysler,good,6 cylinders,gas,99454.2400903161,clean,automatic,rwd,mid-size,pickup,grey,34.703612,-118.133583
1694,"bakersfield, CA",25900,2018.0,toyota,like new,6 cylinders,gas,8000.0,salvage,automatic,4wd,mid-size,pickup,grey,33.9551,-118.2901
1695,"bakersfield, CA",14795,2016.0,mazda,like new,4 cylinders,gas,39000.0,clean,automatic,rwd,mid-size,sedan,black,35.16326,-119.046324
1696,"bakersfield, CA",95000,2006.0,mercedes-benz,good,8 cylinders,gas,101000.0,clean,other,rwd,compact,convertible,white,35.3935,-119.1205
1697,"bakersfield, CA",500,2000.0,toyota,good,8 cylinders,gas,99454.2400903161,lien,automatic,rwd,full-size,SUV,silver,35.380567,-119.05263899999999
1698,"bakersfield, CA",24999,2017.0,dodge,like new,8 cylinders,gas,24000.0,salvage,automatic,rwd,full-size,SUV,silver,33.662515,-117.347546
1699,"bakersfield, CA",1800,1997.0,jeep,good,6 cylinders,gas,99454.2400903161,lien,automatic,4wd,mid-size,SUV,green,35.380567,-119.05263899999999
1700,"bakersfield, CA",8900,2012.0,honda,good,8 cylinders,gas,82000.0,clean,automatic,rwd,full-size,SUV,black,35.194140000000004,-119.17440500000001
1701,"bakersfield, CA",18199,2014.0,gmc,good,8 cylinders,gas,91507.0,clean,automatic,rwd,full-size,SUV,black,35.34717,-119.00406000000001
1702,"bakersfield, CA",18500,2007.0,gmc,good,8 cylinders,diesel,185000.0,clean,automatic,rwd,full-size,pickup,silver,35.194140000000004,-119.17440500000001
1703,"bakersfield, CA",3900,1966.0,lincoln,fair,8 cylinders,gas,27000.0,clean,automatic,rwd,full-size,sedan,white,35.640246999999995,-117.877769
1704,"bakersfield, CA",7000,1966.0,lincoln,good,8 cylinders,gas,13038.0,clean,automatic,rwd,full-size,sedan,grey,35.644215,-117.869644
1705,"bakersfield, CA",14991,2013.0,ram,fair,8 cylinders,gas,129337.0,clean,automatic,rwd,full-size,truck,black,34.263135,-119.243219
1706,"bakersfield, CA",8000,1966.0,lincoln,fair,8 cylinders,gas,85556.0,clean,automatic,rwd,full-size,sedan,yellow,35.646757,-117.873154
